timestamp,coverage,synthetic_coverage,observed_coverage,done,explored_voxels,free_voxels,occupied_voxels,unknown_voxels,ground_total_cells,ground_occupied_footprint_cells,ground_footprint_occupancy_ratio,target_ground_footprint_occupancy_ratio,failed_goals,stuck_events,backtrack_events,frontier_goals,goal_source,frontier_cluster_id,branch_point_count,dead_end_count,backtrack_count,returned_to_branch_count,current_region,start_pose_x,start_pose_y,start_pose_z,start_pose_yaw,distance_from_start,max_no_progress_duration,robot_x,robot_y,robot_z,goal_x,goal_y,goal_z,path_length,goal_changed,pose_changed,newly_observed_voxels,observed_voxels,frontier_count,sensor_cloud_points,mapping_source
1780143874.916,0.782083,0.782083,0.782083,False,1877,1616,261,523,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,45,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,12.493,0.000,1.168,-3.500,1.400,-3.500,6.500,1.400,15.718,False,True,0,1877,207,199,sensor_driven_local_simulated_lidar_camera
1780143875.166,0.782083,0.782083,0.782083,False,1877,1616,261,523,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,46,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,11.297,0.000,0.713,-3.078,1.400,-3.500,6.500,1.400,14.066,False,True,0,1877,207,195,sensor_driven_local_simulated_lidar_camera
1780143875.416,0.783333,0.783333,0.783333,False,1880,1619,261,520,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,46,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,11.297,0.000,0.319,-2.719,1.400,-3.500,6.500,1.400,14.066,False,True,1,1880,204,187,sensor_driven_local_simulated_lidar_camera
1780143875.666,0.790417,0.790417,0.790417,False,1897,1632,265,503,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,47,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,11.044,0.000,-0.260,-2.564,1.400,-3.500,6.500,1.400,12.548,False,True,0,1897,201,198,sensor_driven_local_simulated_lidar_camera
1780143875.916,0.790417,0.790417,0.790417,False,1897,1632,265,503,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,47,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,11.044,0.000,-1.009,-2.525,1.400,-3.500,6.500,1.400,12.548,False,True,0,1897,201,198,sensor_driven_local_simulated_lidar_camera
1780143876.166,0.790417,0.790417,0.790417,False,1897,1632,265,503,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,48,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,10.174,0.000,-1.609,-2.512,1.400,-3.500,6.500,1.400,11.341,False,True,0,1897,201,206,sensor_driven_local_simulated_lidar_camera
1780143876.416,0.794167,0.794167,0.794167,False,1906,1641,265,494,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,48,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,10.174,0.000,-2.209,-2.504,1.400,-3.500,6.500,1.400,11.341,False,True,0,1906,185,191,sensor_driven_local_simulated_lidar_camera
1780143876.666,0.794167,0.794167,0.794167,False,1906,1641,265,494,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,49,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,9.540,0.000,-2.418,-1.783,1.400,-3.500,6.500,1.400,9.745,False,True,0,1906,185,191,sensor_driven_local_simulated_lidar_camera
1780143876.916,0.797917,0.797917,0.797917,False,1915,1649,266,485,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,49,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,9.540,0.000,-2.456,-1.185,1.400,-3.500,6.500,1.400,9.745,False,True,1,1915,173,193,sensor_driven_local_simulated_lidar_camera
1780143877.166,0.799583,0.799583,0.799583,False,1919,1651,268,481,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,50,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,10.412,0.000,-2.483,-0.436,1.400,-3.500,6.500,1.400,8.386,False,True,1,1919,166,192,sensor_driven_local_simulated_lidar_camera
1780143877.416,0.803750,0.803750,0.803750,False,1929,1660,269,471,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,50,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,10.412,0.000,-2.494,0.164,1.400,-3.500,6.500,1.400,8.386,False,True,0,1929,151,190,sensor_driven_local_simulated_lidar_camera
1780143877.666,0.803750,0.803750,0.803750,False,1929,1660,269,471,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,51,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,11.484,0.000,-2.497,0.914,1.400,-3.500,6.500,1.400,7.036,False,True,0,1929,151,190,sensor_driven_local_simulated_lidar_camera
1780143877.916,0.810833,0.810833,0.810833,False,1946,1676,270,454,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,51,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,11.484,0.000,-2.499,1.515,1.400,-3.500,6.500,1.400,7.036,False,True,1,1946,148,189,sensor_driven_local_simulated_lidar_camera
1780143878.166,0.812500,0.812500,0.812500,False,1950,1680,270,450,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,52,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,12.618,0.000,-2.500,2.265,1.400,-3.500,6.500,1.400,5.685,False,True,1,1950,145,192,sensor_driven_local_simulated_lidar_camera
1780143878.416,0.814167,0.814167,0.814167,False,1954,1683,271,446,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,52,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,12.618,0.000,-2.500,2.865,1.400,-3.500,6.500,1.400,5.685,False,True,1,1954,144,186,sensor_driven_local_simulated_lidar_camera
1780143878.666,0.827500,0.827500,0.827500,False,1986,1711,275,414,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,53,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,13.793,0.000,-2.500,3.615,1.400,-3.500,6.500,1.400,4.335,False,True,6,1986,145,180,sensor_driven_local_simulated_lidar_camera
1780143878.916,0.830833,0.830833,0.830833,False,1994,1716,278,406,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,53,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,13.793,0.000,-2.500,4.215,1.400,-3.500,6.500,1.400,4.335,False,True,0,1994,142,180,sensor_driven_local_simulated_lidar_camera
1780143879.166,0.830833,0.830833,0.830833,False,1994,1716,278,406,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,54,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,14.996,0.000,-2.500,4.964,1.400,-3.500,6.500,1.400,2.985,False,True,0,1994,142,180,sensor_driven_local_simulated_lidar_camera
1780143879.416,0.850000,0.850000,0.850000,False,2040,1757,283,360,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,54,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,14.996,0.000,-2.500,5.564,1.400,-3.500,6.500,1.400,2.985,False,True,3,2040,156,188,sensor_driven_local_simulated_lidar_camera
1780143879.666,0.853333,0.853333,0.853333,False,2048,1762,286,352,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,55,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.223,0.000,-2.879,6.106,1.400,-3.500,6.500,1.400,1.185,False,True,0,2048,153,192,sensor_driven_local_simulated_lidar_camera
1780143879.916,0.857917,0.857917,0.857917,False,2059,1772,287,341,400,200,0.500000,0.500000,1,0,0,2,frontier_fallback_after_collision,6,55,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.223,0.000,-3.259,6.347,1.400,-3.500,6.500,1.400,1.185,False,True,0,2059,159,205,sensor_driven_local_simulated_lidar_camera
1780143880.166,0.857917,0.857917,0.857917,False,2059,1772,287,341,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,55,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.386,0.000,-2.965,6.406,1.400,5.500,5.500,1.400,27.775,True,True,0,2059,159,205,sensor_driven_local_simulated_lidar_camera
1780143880.416,0.858333,0.858333,0.858333,False,2060,1773,287,340,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,55,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.386,0.000,-2.673,6.010,1.400,5.500,5.500,1.400,27.775,False,True,0,2060,158,193,sensor_driven_local_simulated_lidar_camera
1780143880.665,0.860833,0.860833,0.860833,False,2066,1778,288,334,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,55,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.066,0.000,-2.137,5.634,1.400,5.500,5.500,1.400,26.100,False,True,1,2066,157,187,sensor_driven_local_simulated_lidar_camera
1780143880.916,0.860833,0.860833,0.860833,False,2066,1778,288,334,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,55,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.066,0.000,-1.546,5.536,1.400,5.500,5.500,1.400,26.100,False,True,1,2066,157,187,sensor_driven_local_simulated_lidar_camera
1780143881.166,0.865833,0.865833,0.865833,False,2078,1789,289,322,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,56,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.466,0.000,-0.797,5.510,1.400,5.500,5.500,1.400,24.747,False,True,4,2078,158,203,sensor_driven_local_simulated_lidar_camera
1780143881.416,0.874583,0.874583,0.874583,False,2099,1806,293,301,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,56,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.466,0.000,-0.197,5.505,1.400,5.500,5.500,1.400,24.747,False,True,8,2099,161,206,sensor_driven_local_simulated_lidar_camera
1780143881.666,0.883750,0.883750,0.883750,False,2121,1824,297,279,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,57,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,17.123,0.000,0.269,5.085,1.400,5.500,5.500,1.400,23.079,False,True,4,2121,152,196,sensor_driven_local_simulated_lidar_camera
1780143881.916,0.889583,0.889583,0.889583,False,2135,1837,298,265,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,57,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,17.123,0.000,0.669,4.727,1.400,5.500,5.500,1.400,23.079,False,True,4,2135,156,190,sensor_driven_local_simulated_lidar_camera
1780143882.166,0.901667,0.901667,0.901667,False,2164,1863,301,236,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,58,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.895,0.000,1.247,4.569,1.400,5.500,5.500,1.400,21.560,False,True,0,2164,164,204,sensor_driven_local_simulated_lidar_camera
1780143882.416,0.901667,0.901667,0.901667,False,2164,1863,301,236,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,58,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.895,0.000,1.996,4.528,1.400,5.500,5.500,1.400,21.560,False,True,0,2164,164,204,sensor_driven_local_simulated_lidar_camera
1780143882.666,0.910833,0.910833,0.910833,False,2186,1883,303,214,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,59,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,17.611,0.000,2.385,4.070,1.400,5.500,5.500,1.400,20.032,False,True,2,2186,165,197,sensor_driven_local_simulated_lidar_camera
1780143882.916,0.916250,0.916250,0.916250,False,2199,1895,304,201,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,59,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,17.611,0.000,2.457,3.477,1.400,5.500,5.500,1.400,20.032,False,True,4,2199,167,196,sensor_driven_local_simulated_lidar_camera
1780143883.166,0.928750,0.928750,0.928750,False,2229,1920,309,171,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,60,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.729,0.000,2.490,2.727,1.400,5.500,5.500,1.400,18.677,False,True,2,2229,165,197,sensor_driven_local_simulated_lidar_camera
1780143883.416,0.937083,0.937083,0.937083,True,2249,1935,314,151,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,60,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,16.729,0.000,2.495,2.127,1.400,5.500,5.500,1.400,18.677,False,True,3,2249,158,185,sensor_driven_local_simulated_lidar_camera
1780143883.666,0.940417,0.940417,0.940417,True,2257,1942,315,143,400,200,0.500000,0.500000,2,0,0,2,frontier_fallback_after_collision,3,60,0,0,0,branch_region,-9.000,-9.000,1.400,0.000,15.793,0.000,2.498,1.527,1.400,5.500,5.500,1.400,18.677,False,True,1,2257,139,182,sensor_driven_local_simulated_lidar_camera
