timestamp,coverage,synthetic_coverage,observed_coverage,done,explored_voxels,free_voxels,occupied_voxels,unknown_voxels,ground_total_cells,ground_occupied_footprint_cells,ground_footprint_occupancy_ratio,target_ground_footprint_occupancy_ratio,failed_goals,stuck_events,backtrack_events,frontier_goals,goal_source,frontier_cluster_id,branch_point_count,dead_end_count,backtrack_count,returned_to_branch_count,current_region,start_pose_x,start_pose_y,start_pose_z,start_pose_yaw,distance_from_start,max_no_progress_duration,robot_x,robot_y,robot_z,goal_x,goal_y,goal_z,path_length,goal_changed,pose_changed,newly_observed_voxels,observed_voxels,frontier_count,sensor_cloud_points,mapping_source
1780144303.599,0.510489,0.510489,0.510489,False,4721,4415,306,4527,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,51,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,3.608,0.000,-23.991,-42.518,1.600,-31.817,-54.018,2.000,20.007,False,True,0,4721,1304,112,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144303.848,0.510489,0.510489,0.510489,False,4721,4415,306,4527,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,52,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,3.532,0.000,-24.591,-42.518,1.600,-31.817,-54.018,2.000,18.657,False,True,0,4721,1304,105,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144304.098,0.510489,0.510489,0.510489,False,4721,4415,306,4527,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,52,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,3.532,0.000,-25.191,-42.518,1.600,-31.817,-54.018,2.000,18.657,False,True,0,4721,1304,100,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144304.349,0.510597,0.510597,0.510597,False,4722,4416,306,4526,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,53,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,3.947,0.000,-25.941,-42.518,1.600,-31.817,-54.018,2.000,17.307,False,True,0,4722,1304,111,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144304.599,0.510921,0.510921,0.510921,False,4725,4419,306,4523,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,53,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,3.947,0.000,-26.541,-42.518,1.600,-31.817,-54.018,2.000,17.307,False,True,1,4725,1304,127,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144304.849,0.511462,0.511462,0.511462,False,4730,4424,306,4518,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,54,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,4.725,0.000,-27.291,-42.518,1.600,-31.817,-54.018,2.000,15.957,False,True,1,4730,1309,126,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144305.099,0.512327,0.512327,0.512327,False,4738,4432,306,4510,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,54,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,4.725,0.000,-28.041,-42.518,1.600,-31.817,-54.018,2.000,15.957,False,True,0,4738,1317,123,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144305.349,0.513949,0.513949,0.513949,False,4753,4447,306,4495,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,55,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.720,0.000,-28.428,-42.806,1.625,-31.817,-54.018,2.000,12.021,False,True,2,4753,1331,120,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144305.599,0.515138,0.515138,0.515138,False,4764,4458,306,4484,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,55,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.720,0.000,-28.601,-43.380,1.650,-31.817,-54.018,2.000,12.021,False,True,0,4764,1336,121,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144305.849,0.516760,0.516760,0.516760,False,4779,4473,306,4469,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,56,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.409,0.000,-28.775,-43.953,1.675,-31.817,-54.018,2.000,10.820,False,True,0,4779,1343,126,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144306.099,0.518599,0.518599,0.518599,False,4796,4487,309,4452,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,56,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.409,0.000,-28.948,-44.528,1.700,-31.817,-54.018,2.000,10.820,False,True,3,4796,1348,131,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144306.349,0.520978,0.520978,0.520978,False,4818,4509,309,4430,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,57,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.356,0.000,-29.122,-45.102,1.725,-31.817,-54.018,2.000,9.620,False,True,0,4818,1357,135,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144306.599,0.522383,0.522383,0.522383,False,4831,4522,309,4417,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,57,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.356,0.000,-29.295,-45.676,1.750,-31.817,-54.018,2.000,9.620,False,True,0,4831,1361,137,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144306.849,0.524438,0.524438,0.524438,False,4850,4538,312,4398,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,58,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.611,0.000,-29.512,-46.394,1.773,-31.817,-54.018,2.000,8.269,False,True,4,4850,1365,134,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144307.099,0.529736,0.529736,0.529736,False,4899,4587,312,4349,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,58,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.611,0.000,-29.686,-46.968,1.795,-31.817,-54.018,2.000,8.269,False,True,29,4899,1390,134,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144307.349,0.532980,0.532980,0.532980,False,4929,4615,314,4319,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,59,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.086,0.000,-29.860,-47.542,1.818,-31.817,-54.018,2.000,7.068,False,True,0,4929,1401,144,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144307.599,0.538711,0.538711,0.538711,False,4982,4660,322,4266,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,59,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.086,0.000,-30.033,-48.117,1.841,-31.817,-54.018,2.000,7.068,False,True,13,4982,1426,148,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144307.849,0.548984,0.548984,0.548984,False,5077,4747,330,4171,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,60,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.836,0.000,-30.250,-48.834,1.864,-31.817,-54.018,2.000,5.718,False,True,10,5077,1435,149,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144308.099,0.552876,0.552876,0.552876,False,5113,4782,331,4135,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,60,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.836,0.000,-30.424,-49.409,1.886,-31.817,-54.018,2.000,5.718,False,True,0,5113,1453,135,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144308.349,0.562392,0.562392,0.562392,False,5201,4867,334,4047,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,61,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.750,0.000,-30.641,-50.126,1.909,-31.817,-54.018,2.000,4.367,False,True,27,5201,1480,124,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144308.599,0.570069,0.570069,0.570069,False,5272,4938,334,3976,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,61,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.750,0.000,-30.814,-50.700,1.932,-31.817,-54.018,2.000,4.367,False,True,0,5272,1519,116,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144308.849,0.580017,0.580017,0.580017,False,5364,5029,335,3884,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,62,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,8.778,0.000,-31.031,-51.418,1.949,-31.817,-54.018,2.000,3.017,False,True,9,5364,1571,120,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144309.099,0.586397,0.586397,0.586397,False,5423,5085,338,3825,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,62,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,8.778,0.000,-31.205,-51.992,1.966,-31.817,-54.018,2.000,3.017,False,True,13,5423,1601,122,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144309.349,0.589425,0.589425,0.589425,False,5451,5111,340,3797,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,63,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,9.757,0.000,-31.378,-52.566,1.983,-31.817,-54.018,2.000,1.817,False,True,0,5451,1605,141,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144309.599,0.592452,0.592452,0.592452,False,5479,5136,343,3769,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,63,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,9.757,0.000,-31.552,-53.141,2.000,-31.817,-54.018,2.000,1.817,False,True,0,5479,1609,166,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144309.849,0.597102,0.597102,0.597102,False,5522,5179,343,3726,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,64,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,10.912,0.000,-31.610,-53.280,2.000,-27.817,-38.018,2.000,16.026,True,True,6,5522,1624,153,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144310.099,0.597102,0.597102,0.597102,False,5522,5179,343,3726,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,64,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,10.912,0.000,-31.465,-52.698,2.000,-27.817,-38.018,2.000,16.026,False,True,0,5522,1624,148,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144310.349,0.599157,0.599157,0.599157,False,5541,5198,343,3707,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,65,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,9.918,0.000,-31.320,-52.116,2.000,-27.817,-38.018,2.000,14.826,False,True,0,5541,1604,131,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144310.599,0.601968,0.601968,0.601968,False,5567,5223,344,3681,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,65,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,9.918,0.000,-31.176,-51.533,2.000,-27.817,-38.018,2.000,14.826,False,True,5,5567,1585,109,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144310.849,0.603374,0.603374,0.603374,False,5580,5236,344,3668,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,66,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,8.861,0.000,-30.995,-50.805,2.000,-27.817,-38.018,2.000,13.477,False,True,3,5580,1583,101,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144311.099,0.603590,0.603590,0.603590,False,5582,5238,344,3666,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,66,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,8.861,0.000,-30.850,-50.224,2.000,-27.817,-38.018,2.000,13.477,False,True,1,5582,1583,104,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144311.349,0.603914,0.603914,0.603914,False,5585,5241,344,3663,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,67,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.894,0.000,-30.669,-49.496,2.000,-27.817,-38.018,2.000,12.127,False,True,1,5585,1583,107,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144311.599,0.604239,0.604239,0.604239,False,5588,5244,344,3660,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,67,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.894,0.000,-30.525,-48.914,2.000,-27.817,-38.018,2.000,12.127,False,True,3,5588,1583,119,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144311.849,0.604455,0.604455,0.604455,False,5590,5246,344,3658,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,68,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.140,0.000,-30.380,-48.332,2.000,-27.817,-38.018,2.000,10.928,False,True,0,5590,1579,129,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144312.099,0.604563,0.604563,0.604563,False,5591,5247,344,3657,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,68,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.140,0.000,-30.235,-47.750,2.000,-27.817,-38.018,2.000,10.928,False,True,0,5591,1577,127,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144312.349,0.604671,0.604671,0.604671,False,5592,5248,344,3656,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,69,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.454,0.000,-30.054,-47.022,2.000,-27.817,-38.018,2.000,9.578,False,True,0,5592,1578,122,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144312.599,0.605536,0.605536,0.605536,False,5600,5256,344,3648,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,69,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.454,0.000,-29.910,-46.440,2.000,-27.817,-38.018,2.000,9.578,False,True,1,5600,1579,121,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144312.849,0.607591,0.607591,0.607591,False,5619,5275,344,3629,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,70,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.998,0.000,-29.729,-45.712,2.000,-27.817,-38.018,2.000,8.228,False,True,6,5619,1577,121,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144313.099,0.608997,0.608997,0.608997,False,5632,5288,344,3616,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,70,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.998,0.000,-29.584,-45.130,2.000,-27.817,-38.018,2.000,8.228,False,True,0,5632,1579,120,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144313.349,0.611700,0.611700,0.611700,False,5657,5313,344,3591,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,71,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.826,0.000,-29.403,-44.401,2.000,-27.817,-38.018,2.000,6.878,False,True,2,5657,1583,116,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144313.599,0.613971,0.613971,0.613971,False,5678,5334,344,3570,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,71,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.826,0.000,-29.259,-43.819,2.000,-27.817,-38.018,2.000,6.878,False,True,8,5678,1585,109,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144313.849,0.615701,0.615701,0.615701,False,5694,5350,344,3554,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,72,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.932,0.000,-29.114,-43.237,2.000,-27.817,-38.018,2.000,5.678,False,True,0,5694,1587,108,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144314.099,0.616458,0.616458,0.616458,False,5701,5357,344,3547,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,72,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.932,0.000,-28.969,-42.654,2.000,-27.817,-38.018,2.000,5.678,False,True,0,5701,1587,106,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144314.349,0.617863,0.617863,0.617863,False,5714,5370,344,3534,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,73,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.328,0.000,-28.788,-41.927,2.000,-27.817,-38.018,2.000,4.328,False,True,1,5714,1588,101,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144314.599,0.619053,0.619053,0.619053,False,5725,5381,344,3523,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,73,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.328,0.000,-28.644,-41.344,2.000,-27.817,-38.018,2.000,4.328,False,True,0,5725,1580,107,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144314.849,0.620134,0.620134,0.620134,False,5735,5391,344,3513,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,74,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.967,0.000,-28.463,-40.617,2.000,-27.817,-38.018,2.000,2.978,False,True,3,5735,1580,109,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144315.098,0.621540,0.621540,0.621540,False,5748,5404,344,3500,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,74,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.967,0.000,-28.318,-40.033,2.000,-27.817,-38.018,2.000,2.978,False,True,2,5748,1581,117,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144315.349,0.622729,0.622729,0.622729,False,5759,5415,344,3489,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,75,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.790,0.000,-28.137,-39.306,2.000,-27.817,-38.018,2.000,1.627,False,True,2,5759,1581,111,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144315.599,0.623702,0.623702,0.623702,False,5768,5424,344,3480,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,75,2,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.790,0.000,-27.992,-38.724,2.000,-27.817,-38.018,2.000,1.627,False,True,0,5768,1575,107,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144315.849,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,76,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,8.744,0.000,-27.931,-38.422,1.960,-23.817,-54.018,2.000,20.177,True,True,3,5789,1567,101,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144316.099,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,76,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,8.744,0.000,-28.168,-39.096,1.760,-23.817,-54.018,2.000,20.177,False,True,0,5789,1567,130,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144316.349,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,77,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.972,0.000,-28.251,-39.676,1.600,-23.817,-54.018,2.000,18.959,False,True,0,5789,1567,137,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144316.599,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,77,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,7.972,0.000,-28.298,-40.275,1.600,-23.817,-54.018,2.000,18.959,False,True,0,5789,1567,144,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144316.849,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,78,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.939,0.000,-28.309,-41.024,1.600,-23.817,-54.018,2.000,17.605,False,True,0,5789,1567,140,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144317.099,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,78,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,6.939,0.000,-28.313,-41.625,1.600,-23.817,-54.018,2.000,17.605,False,True,0,5789,1567,128,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144317.349,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,79,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.982,0.000,-28.316,-42.375,1.600,-23.817,-54.018,2.000,16.256,False,True,0,5789,1567,122,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144317.599,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,79,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.982,0.000,-28.317,-43.125,1.600,-23.817,-54.018,2.000,16.256,False,True,0,5789,1567,122,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144317.849,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.193,0.000,-28.317,-43.725,1.600,-23.817,-54.018,2.000,14.905,False,True,0,5789,1567,123,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144318.099,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.193,0.000,-28.317,-44.325,1.600,-23.817,-54.018,2.000,14.905,False,True,0,5789,1567,124,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144318.349,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,4.668,0.000,-28.317,-45.075,1.600,-23.817,-54.018,2.000,13.555,False,True,0,5789,1567,134,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144318.599,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,4.668,0.000,-28.317,-45.675,1.600,-23.817,-54.018,2.000,13.555,False,True,0,5789,1567,137,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144318.848,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,4.501,0.000,-28.317,-46.425,1.600,-23.817,-54.018,2.000,12.205,False,True,0,5789,1567,135,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144319.099,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,4.501,0.000,-28.317,-47.175,1.600,-23.817,-54.018,2.000,12.205,False,True,0,5789,1567,139,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144319.349,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,4.730,0.000,-28.317,-47.774,1.600,-23.817,-54.018,2.000,10.856,False,True,0,5789,1567,146,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144319.599,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,4.730,0.000,-28.317,-48.375,1.600,-23.817,-54.018,2.000,10.856,False,True,0,5789,1567,152,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144319.849,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.304,0.000,-28.121,-49.051,1.644,-23.817,-54.018,2.000,6.883,False,True,0,5789,1567,141,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144320.099,0.625973,0.625973,0.625973,False,5789,5445,344,3459,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.304,0.000,-27.728,-49.505,1.689,-23.817,-54.018,2.000,6.883,False,True,0,5789,1567,137,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144320.349,0.626189,0.626189,0.626189,False,5791,5447,344,3457,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.253,0.000,-27.335,-49.958,1.733,-23.817,-54.018,2.000,5.680,False,True,0,5791,1565,133,simulated_local_sensor_fallback_garage_v1_mesh_bbox
1780144320.599,0.626298,0.626298,0.626298,False,5792,5448,344,3456,1156,325,0.281142,0.500000,0,0,0,1,nearest_free_lawnmower_no_frontier_candidate,-1,80,3,0,0,branch_region,-23.817,-46.018,1.600,0.000,5.253,0.000,-26.942,-50.411,1.778,-23.817,-54.018,2.000,5.680,False,True,0,5792,1563,128,simulated_local_sensor_fallback_garage_v1_mesh_bbox
